timestamp_s,elapsed_s,v_real,w_real,brake,distance_m
41.531,22.174,2.5098461461049677,0.4555644469696649,0,17.653044890905882
41.638,22.281,2.5079407082953837,0.5823223062476286,0,17.90931241038586
41.732,22.375,2.5000836314372465,0.5382945592513511,0,18.16518350885344
41.841,22.484,2.494253677122337,0.5473722482656567,0,18.42045541425539
41.947,22.590000000000003,2.482886482740395,0.46463395437853006,0,18.67506387353847
42.055,22.698,2.4760370190460215,0.48469501703849727,0,18.92870179974735
42.142,22.785000000000004,2.467317966193721,0.44335283192152347,0,19.18148767425182
42.267,22.910000000000004,2.4665381355876566,0.5167465677149161,0,19.51733602992662
42.354,22.997,2.45693830212884,0.429706490006123,0,19.68508526443416
42.438,23.081000000000003,2.45215692844843,0.4746118757882258,0,19.936016800909258
42.547,23.189999999999998,2.4559717355897446,0.5565736662180656,0,20.186296822036798
42.633,23.276000000000003,2.448838411895319,0.4639444762657733,0,20.436672839032674
42.729,23.372,2.4486749244564705,0.5306172441817392,0,20.603434274809178
42.842,23.485,2.4505998285959034,0.5422072225198062,0,20.93646119693373
42.935,23.578000000000003,2.443893478570626,0.4669928057118685,0,21.186353443795188
43.042,23.685000000000002,2.442419573194136,0.5039346143654602,0,21.43585566885885
43.132,23.775,2.4375186207809953,0.4587339150830982,0,21.601988423929043
43.24,23.883000000000003,2.4411021184682204,0.5415097910701936,0,21.933654052685586
43.347,23.990000000000002,2.4405886244338375,0.5152454363657725,0,22.182521445155658
43.433,24.076,2.4335323875352897,0.4495325604839432,0,22.3484966969802
43.55,24.192999999999998,2.440851532228758,0.5713100245419709,0,22.679693536414838
43.64,24.283,2.436132159796217,0.4758916844844969,0,22.845420479542778
